,Topic,question,Followers,Answers,Ratio,Engagement potential,Last action,Parsed time,Question link,answers
374,SRM-Institute-of-Science-and-Technology-1,"In the list of BITS, VIT, SRM, and Amrita, which are the best colleges that I can join with a good faculty and placements? Are there any other colleges left that I should apply to?",1,6,1/6,No,Followed,2020-01-29,https://www.quora.com/In-the-list-of-BITS-VIT-SRM-and-Amrita-which-are-the-best-colleges-that-I-can-join-with-a-good-faculty-and-placements-Are-there-any-other-colleges-left-that-I-should-apply-to,"Since you tagged Google in the topics, I’m assuming you are interested in some CS related undergraduate degree. If you are interested in CSE, consider joining Amrita University’s Amritapuri campus. There are good opportunities for CSE if you are willing to work hard. The answers to following questions would be helpful; there are more answers out there by many others with their perspective. Is Amrita University, Amritapuri Campus a good place for BTech CSE?Why Amrita University, Amritapuri Campus is a good place to study CSE?Which Amrita branch is better for CSE, Amritapuri or Coimbatore?What Continue ReadingSince you tagged Google in the topics, I’m assuming you are interested in some CS related undergraduate degree. If you are interested in CSE, consider joining Amrita University’s Amritapuri campus. There are good opportunities for CSE if you are willing to work hard. The answers to following questions would be helpful; there are more answers out there by many others with their perspective. Is Amrita University, Amritapuri Campus a good place for BTech CSE?Why Amrita University, Amritapuri Campus is a good place to study CSE?Which Amrita branch is better for CSE, Amritapuri or Coimbatore?What happens in the FOSS club on the Amritapuri campus? Also, I think you can safely ignore Praveen Kumar Singh’s answer below: he has very myopic views on higher education, isn’t willing to listen to address flaws pointed out by multiple people and frequently censors opposing views(I’ve had several comments on his answers deleted). "
375,SRM-Institute-of-Science-and-Technology-1,"In the list of BITS, VIT, SRM, and Amrita, which are the best colleges that I can join with a good faculty and placements? Are there any other colleges left that I should apply to?",1,6,1/6,No,Followed,2020-01-29,https://www.quora.com/In-the-list-of-BITS-VIT-SRM-and-Amrita-which-are-the-best-colleges-that-I-can-join-with-a-good-faculty-and-placements-Are-there-any-other-colleges-left-that-I-should-apply-to,This answer is in Indian context: Join any Indian engineering college which is offering you these facilities and it would be called as a good engineering college: Praveen Kumar Singh's post in Indian engg. industry Praveen Kumar Singh's answer to Which one is better: IIT or NIT? 
376,SRM-Institute-of-Science-and-Technology-1,Was going to SRM a mistake?,2,2,2/2,No,Followed,2020-01-23,https://www.quora.com/Was-going-to-SRM-a-mistake,"As a senior year undergrad, I can assure you it wasn't a mistake. If you are consistent in what you're doing, you'll end up getting packages which are more than you'd give yourself, as has been the case with many in our batch. I'm not saying it's the best college or anything, it's far away from that but it provides all resources for you to take initiative and grow yourself in your field. No, it wasn't a mistake. It's easy to blame college when you've committed mistakes and have not achieved what you expected. "
377,SRM-Institute-of-Science-and-Technology-1,Was going to SRM a mistake?,2,2,2/2,No,Followed,2020-01-23,https://www.quora.com/Was-going-to-SRM-a-mistake,"Once you have selected a university and joined, its up to u take ur education / career forward. Every institute has its own Pro's n Con's including the top one like IITs, BITS. Focus on your studies, learn beyond and you will be successful. SRM got his own brand value and good students in 1000s make successful careers from there every year. All d best "
378,SRM-Institute-of-Science-and-Technology-1,What are the placements of SRMAP like?,1,1,1/1,No,Followed,2020-01-21,https://www.quora.com/What-are-the-placements-of-SRMAP-like,"As the first batch will enter the 4th year in June 2020, the placements haven’t happened yet. However, we do have an active placement department headed by the Director of Placements and Industrial Relations from SRMIST, Chennai, which is working to ensure that the placement season is a success. "
379,SRM-Institute-of-Science-and-Technology-1,"Considering SRMAP is so far from the city, how are the needs of students taken care of?",1,1,1/1,No,Followed,2020-01-21,https://www.quora.com/Considering-SRMAP-is-so-far-from-the-city-how-are-the-needs-of-students-taken-care-of,"All the things which we require are available inside the campus. Be it stationary or toiletries or snacks. We have a utility room which provides all the things for daily needs. There is a clinic and a resident doctor for the students. Medicines can be purchased from the campus medical store or can be procured from the nearby town. For medical emergencies, we have a 24x7 ambulance available in the campus which can take the students to nearby hospital. "
380,SRM-Institute-of-Science-and-Technology-1,How is the food at SRMAP?,1,1,1/1,No,Followed,2020-01-21,https://www.quora.com/How-is-the-food-at-SRMAP,"Food at SRMAP is prepared by professional caterers and is a mix of North Indian and South Indian cuisine. The menu is prepared with the inputs of students and is clean and hygienic. We have one main mess for Breakfast, Lunch, Dinner and Tea/Coffee/Snacks and 2 more canteens where snacks are served. We have something to eat at most of the times. Even at night, the canteen is operational until 12 am. "
381,SRM-Institute-of-Science-and-Technology-1,What is life in SRMAP like for students?,1,1,1/1,No,Followed,2020-01-21,https://www.quora.com/What-is-life-in-SRMAP-like-for-students,"We have classes from Monday till Friday in most weeks. Classes are from 9 am till 4.30 pm with gaps in between. Students are encouraged to get their doubts cleared in their free time as faculty is available on campus. After classes, we are free to make use of the gym or the various indoor/ outdoor games facilities of the University. We also have more than 10 student clubs where students can pursue their hobbies likes photography, videography, coding, drama, debate, etc. On weekends, we get college transport to and from Vijayawada where we can watch movies, visit places or hang around at our favorite restaurants. Apart from this, various students also work with faculties in their research which provides us with hands-on learning. "
382,SRM-Institute-of-Science-and-Technology-1,Is it a good decision to join SRM for a B.Tech in ECE?,0,3,0/3,No,Requested,2020-01-20,https://www.quora.com/Is-it-a-good-decision-to-join-SRM-for-a-B-Tech-in-ECE,"As your question is short on details it can be answered only with a bunch of “ifs”. If you are really interested in engineering, if you consider yourselves capable of successfully completing an engineering program, if you can’t get admission to any other BTech programs from a comparable university at a lower cost, if you or your parents can easily afford it, if it is LEGAL only then I would say it is worth it. In general, SRM university is a decent private university and if you are able to do well, you should be able to earn back the money relatively early in your career. But that is riding on y Continue ReadingAs your question is short on details it can be answered only with a bunch of “ifs”. If you are really interested in engineering, if you consider yourselves capable of successfully completing an engineering program, if you can’t get admission to any other BTech programs from a comparable university at a lower cost, if you or your parents can easily afford it, if it is LEGAL only then I would say it is worth it. In general, SRM university is a decent private university and if you are able to do well, you should be able to earn back the money relatively early in your career. But that is riding on your capability, confidence and the whole lots of “ifs” I added before. "
383,SRM-Institute-of-Science-and-Technology-1,Is it a good decision to join SRM for a B.Tech in ECE?,0,3,0/3,No,Requested,2020-01-20,https://www.quora.com/Is-it-a-good-decision-to-join-SRM-for-a-B-Tech-in-ECE,"Please do not Choose BTECH, particularly in ECE field. ECE is attacked by so many courses Viz AMIETE,AMIE ECE, BEEE, AMIEE LON, MSC ECE, MSC Physics with Elec. DEEE.,.DECE etc., Only 4 IITs are having this useless course. Choose CSC or do CA/CMA/ACS. These two lines are having only futures. "
